,Time,V,Pitch_Deg,Pitch_Rad,Theta_dot_deg
462,96.84595,0.8143959999999999,-2.720145652329572,-0.04747549776696,-29.008536332968003
463,97.04608,0.5604280000000001,-4.018017277929572,-0.07012763090189113,-6.485142785189579
464,97.24661,0.15819699999999992,-8.291656247529568,-0.14471670196294892,-21.311718793197947
465,97.46292,-0.5267595999999999,-8.836841161209568,-0.154231973738866,-2.520387007905404
466,97.67874,-1.1432867,-8.835367607193566,-0.15420625536958077,0.006827699082576894
467,97.89511,-1.4348955,-1.3420577655935648,-0.023423326761565978,34.6319260599902
468,98.09534,-1.3194263499999999,2.845597502246436,0.04966504560072705,20.914224980473445
469,98.29599,-1.28244473,2.845597502246436,0.04966504560072705,0.0
470,98.51291,-1.1961853,2.845597502246436,0.04966504560072705,0.0
471,98.71292,-0.9774339000000001,3.765831222542438,0.06572615390776886,4.600938554552471
472,98.92834,-0.7272899,5.059640208902438,0.08830738061164126,6.0059835965089
473,99.12881,-0.676201,5.059640208902438,0.08830738061164126,0.0
474,99.34586,-0.492969,5.059640208902438,0.08830738061164126,0.0
475,99.56784,0.137316,5.059640208902438,0.08830738061164126,0.0
476,99.77893,0.909781,5.059640208902438,0.08830738061164126,0.0
477,99.9949,1.4754039999999997,5.059640208902438,0.08830738061164126,0.0
478,100.1953,1.8052822,0.7675036833024389,0.013395466294811385,-21.41784693413153
479,100.3963,1.8781133,-5.54297839349756,-0.09674322333343827,-31.39543321791147
480,100.6129,1.9012476,-6.021915706857563,-0.10510225636222614,-2.2111602648199615
481,100.8295,1.9228155,-6.021915706857563,-0.10510225636222614,0.0
482,101.0454,1.9186583000000001,-6.021915706857563,-0.10510225636222614,0.0
483,101.2456,1.9585303,-6.021915706857563,-0.10510225636222614,0.0
484,101.4622,1.8845657,-6.021915706857563,-0.10510225636222614,0.0
485,101.679,1.7520128,0.6330947493024367,0.011049587852415594,30.696542694464046
486,101.8953,1.8782097,1.418520198902437,0.02475784797689238,3.631185619972196
487,102.0956,2.1738399,1.418520198902437,0.02475784797689238,0.0
488,102.3129,2.5047317999999996,1.418520198902437,0.02475784797689238,0.0
489,102.5289,2.5605449,1.418520198902437,0.02475784797689238,0.0
490,102.729,2.4779935,1.418520198902437,0.02475784797689238,0.0
491,102.929,2.5556744,0.5803725392784371,0.010129411698568843,-4.19073829811994
492,103.1457,2.5903119,-1.5989636122415627,-0.027907179653197178,-10.056927325888184
493,103.3465,2.3378645,-1.5989636122415627,-0.027907179653197178,0.0
494,103.5623,1.7276985999999999,-1.5989636122415627,-0.027907179653197178,0.0
495,103.7783,0.9673577,-4.147219747281562,-0.0723826393937904,-11.797482106666216
496,103.9789,0.36562284,-4.147219747281562,-0.0723826393937904,0.0
497,104.1958,-0.23019930000000002,-4.147219747281562,-0.0723826393937904,0.0
498,104.4128,-0.7854907,-2.5022845265615623,-0.04367310381020677,7.5803466392627135
499,104.6287,-0.7780291,5.273204777438438,0.09203478549819553,36.01430895785242
500,104.8452,-0.48757,5.329824928718438,0.09302299356100882,0.2615249481755057
501,105.0458,-0.3623843,5.329824928718438,0.09302299356100882,0.0
502,105.2627,-0.2757727,5.329824928718438,0.09302299356100882,0.0
503,105.4789,0.08730100000000007,5.329824928718438,0.09302299356100882,0.0
504,105.6789,0.6857158000000001,5.329824928718438,0.09302299356100882,0.0
505,105.8955,1.2474884,5.329824928718438,0.09302299356100882,0.0
506,106.1125,1.5925326,4.126062465518437,0.07201337516625174,-5.54729245714289
507,106.3286,1.8425167999999998,0.1399322471184387,0.0024422784419311032,-18.445766859787362
508,106.5296,2.2139467600000002,-0.15494450384156128,-0.0027042917499042465,-1.4670485122387502
509,106.7455,2.4899693,-1.8642669089615616,-0.03253759569735663,-7.917195021398618
510,106.9623,2.4527405,-1.8642669089615616,-0.03253759569735663,0.0
511,107.1626,2.3048575,-4.723308104961562,-0.08243727801771318,-14.273795287069499
512,107.3626,2.0822772,-6.161705003361563,-0.10754203984526754,-7.191984491999901
513,107.5792,1.8374414,-6.161705003361563,-0.10754203984526754,0.0
514,107.7951,1.4167731,-6.161705003361563,-0.10754203984526754,0.0
515,107.9957,0.92972073,-6.161705003361563,-0.10754203984526754,0.0
516,108.196,0.3671471,-6.161705003361563,-0.10754203984526754,0.0
517,108.4123,-0.5004283,-6.161705003361563,-0.10754203984526754,0.0
518,108.6128,-1.4704679999999999,-0.6319518161615614,-0.01102963990597716,27.57981639501371
519,108.8289,-2.134658,0.9553300734384386,0.016673655224819978,7.345126745025059
520,109.0448,-2.4309802,0.9553300734384386,0.016673655224819978,0.0
521,109.2453,-2.4752136,7.496741767838441,0.13084282702056113,32.625494735161254
522,109.4465,-2.1697730400000004,15.249271704638435,0.2661499997771489,38.531460918489024
523,109.6627,-1.651946,15.760396555358433,0.27507081131097744,2.364129744310808
524,109.879,-0.9203670000000002,15.760396555358433,0.27507081131097744,0.0
525,110.0961,-0.22347699999999993,7.052469494558441,0.12308881307650511,-40.11021216397931
526,110.2963,-0.29732400000000014,1.4353407289584428,0.025051421608300345,-28.057586241758894
527,110.4971,-0.5546250000000001,1.4353407289584428,0.025051421608300345,0.0
528,110.6973,-0.6578209999999998,1.4353407289584428,0.025051421608300345,0.0
529,110.9124,-0.5437290000000004,1.4353407289584428,0.025051421608300345,0.0
530,111.129,-0.37014900000000006,1.4353407289584428,0.025051421608300345,0.0
531,111.3296,-0.1761370000000002,1.4353407289584428,0.025051421608300345,0.0
532,111.5461,0.21327799999999986,1.4353407289584428,0.025051421608300345,0.0
533,111.7463,0.6430770000000003,1.4353407289584428,0.025051421608300345,0.0
534,111.9623,0.9569229999999997,1.4353407289584428,0.025051421608300345,0.0
535,112.1627,1.211278,1.4353407289584428,0.025051421608300345,0.0
536,112.379,1.794358,1.1788213268304428,0.0205743134459194,-1.1859426820526828
537,112.5795,2.479172,-1.4246637243695575,-0.024865072723973754,-12.98496284887839
538,112.7798,2.8946615,-2.6322953847695563,-0.045942221349279756,-6.029114630054954
539,112.9962,2.8308619000000004,-5.465002422369556,-0.09538228589981457,-13.090143426986623
540,113.2122,2.4017214,-9.093754203969553,-0.1587159522263447,-16.79977676666712
541,113.4135,1.9636569,-10.770765693969553,-0.18798532432062065,-8.33090655737691
542,113.6298,1.4645106399999999,-10.770765693969553,-0.18798532432062065,0.0
543,113.8459,0.7695067,-10.770765693969553,-0.18798532432062065,0.0
544,114.0463,0.08538657,-10.727753148129555,-0.1872346137760477,0.21463346227543778
545,114.2465,-0.3198309,-4.106086747329554,-0.07166473311340521,33.07525674725353
546,114.4623,-0.313385,0.10054746203044532,0.0017548842669552539,19.49320764300264
547,114.6794,-0.40173369999999997,0.10054746203044532,0.0017548842669552539,0.0
548,114.8955,-0.5253587000000001,0.10054746203044532,0.0017548842669552539,0.0
549,115.0958,-0.5850801800000001,0.10054746203044532,0.0017548842669552539,0.0
